title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
I Don't Know About You,Chris Lane,https://open.spotify.com/track/3yOs8FffuG6hPbzQG9lIqV,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.11900000000000001,0.7120000000000001,144.011,207933,4,1
Stuck In A Dream,Lil Mosey x Gunna,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,123560,4,1
Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,https://open.spotify.com/track/0BpYTh0O2ut5wvt0QtDGt4,0.72,0.517,10,-9.191,1,0.369,0.19899999999999998,0.0,0.16399999999999998,0.445,119.95200000000001,237452,5,1
Up All Night,Khalid,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,0.665,0.7120000000000001,1,-7.5360000000000005,1,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,157220,4,1
Self Control,YoungBoy Never Broke Again,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ,0.82,0.6970000000000001,6,-7.296,0,0.37799999999999995,0.0349,0.0,0.19699999999999998,0.629,154.99200000000002,185866,4,1
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,225924,4,1
Hell Right,Blake Shelton Featuring Trace Adkins,https://open.spotify.com/track/3y8xKFhQWc8DARB3fuGMGA,0.551,0.821,7,-6.16,1,0.0453,0.0915,4.03e-06,0.155,0.519,75.979,207480,4,1
My Type,Saweetie,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,0.899,0.8109999999999999,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,126446,4,1
Better Together,Luke Combs,https://open.spotify.com/track/4UkVEMXCcbKJRHoeGhs3I8,0.552,0.225,0,-11.501,1,0.0477,0.8270000000000001,0.0,0.111,0.67,138.002,219573,4,1
It All Comes Out In The Wash,Miranda Lambert,https://open.spotify.com/track/41FLEFSeRCv19OBn0vLiaH,0.602,0.73,0,-4.925,1,0.0313,0.00106,0.00011599999999999999,0.095,0.9229999999999999,164.02900000000002,214787,4,1
Hot Now,YoungBoy Never Broke Again,https://open.spotify.com/track/3eeyKNIBrt5TH4y0y3QkOu,0.7390000000000001,0.637,4,-5.79,0,0.44,0.23199999999999998,0.0,0.634,0.513,164.91,128414,4,1
Show Me Love,Alicia Keys Featuring Miguel,https://open.spotify.com/track/0XPlSuCVQ1nOhzTpFgnDSz,0.531,0.491,5,-5.47,0,0.042,0.447,0.0,0.0703,0.521,129.38,194998,4,1
Valentino,24kGoldn,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,0.747,0.7170000000000001,9,-4.841,0,0.179,0.19899999999999998,0.0,0.132,0.523,150.965,179133,4,1
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,https://open.spotify.com/track/3g9OCNXY2aSbGRQGY17qVE,0.496,0.775,11,-5.303999999999999,1,0.0411,0.000927,0.0,0.14,0.478,138.165,202587,4,1
Living,Dierks Bentley,https://open.spotify.com/track/54K7AZoGpQklpygKrxZlKN,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,222147,4,1
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,0.63,0.6709999999999999,6,-6.659,0,0.256,0.363,0.0,0.113,0.33299999999999996,89.921,174333,4,1
Immortal,21 Savage,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,0.741,0.87,6,-3.4939999999999998,0,0.503,0.00813,0.0,0.114,0.6629999999999999,184.19400000000002,254723,4,1
You Need To Calm Down,Taylor Swift,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,0.7709999999999999,0.6709999999999999,2,-5.617000000000001,1,0.0553,0.009290000000000001,0.0,0.0637,0.7140000000000001,85.02600000000001,171360,4,1
Cash Shit,Megan Thee Stallion Featuring DaBaby,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,0.9209999999999999,0.635,1,-4.904,1,0.41600000000000004,0.0218,0.0,0.0946,0.5489999999999999,130.028,192540,4,1
Closed On Sunday,Kanye West,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3,0.799,0.29100000000000004,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,151873,4,1
In My Room,Frank Ocean,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,0.861,0.647,7,-7.425,1,0.0675,0.594,0.6609999999999999,0.114,0.67,158.037,133680,4,1
Love You Too Late,Cole Swindell,https://open.spotify.com/track/52MNypbTWiwybwzhXvsPk5,0.542,0.797,9,-4.45,0,0.0379,0.0011099999999999999,0.0,0.0906,0.593,113.95,204720,4,1
For My Daughter,Kane Brown,https://open.spotify.com/track/2moC0T4mGwmP8dUDostr2g,0.537,0.561,1,-8.09,1,0.0287,0.275,5.7799999999999995e-05,0.126,0.35,139.939,223923,4,1
Selah,Kanye West,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4,0.48200000000000004,0.618,9,-5.672999999999999,0,0.19699999999999998,0.647,0.000859,0.32,0.146,90.07600000000001,164620,3,1
On God,Kanye West,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn,0.41,0.8859999999999999,9,-4.413,0,0.155,0.0671,0.0,0.461,0.39299999999999996,72.577,136351,4,1
Higher Love,Kygo X Whitney Houston,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,0.693,0.6779999999999999,8,-7.159,1,0.0324,0.0154,6.05e-06,0.10099999999999999,0.40399999999999997,103.95200000000001,228267,4,1
Big Boy Diamonds,Gucci Mane Featuring Kodak Black & London On Da Track,https://open.spotify.com/track/5FDCDBFDKpf7TLzDx6r2Lp,0.883,0.635,0,-6.284,0,0.299,0.0307,0.0,0.114,0.542,129.042,151482,4,1
Everything We Need,Kanye West Featuring Ty Dolla $ign & Ant Clemons,https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP,0.894,0.41600000000000004,9,-6.8229999999999995,0,0.0538,0.312,0.0,0.146,0.46299999999999997,116.96,116560,4,1
God Is,Kanye West,https://open.spotify.com/track/6xRWoYwfwIKnT8bQGzKbxR,0.6559999999999999,0.637,1,-3.867,1,0.0256,0.34,0.0,0.187,0.267,105.037,203141,4,1
Use This Gospel,Kanye West Featuring Clipse & Kenny G,https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P,0.611,0.45899999999999996,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28,213878,4,1
Thriller,Michael Jackson,https://open.spotify.com/track/7azo4rpSUh8nXgtonC6Pkq,0.764,0.887,11,-3.7260000000000004,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,358053,4,1
Every Hour,Kanye West Featuring Sunday Service Choir,https://open.spotify.com/track/1WnqWQcWcuQbVzgE7ecfCY,0.588,0.7929999999999999,7,-6.23,1,0.0794,0.466,0.000647,0.9129999999999999,0.6940000000000001,76.997,112239,5,1
Water,Kanye West Featuring Ant Clemons,https://open.spotify.com/track/454Epa1vrCGFddHXKyC1kb,0.505,0.281,2,-12.404000000000002,1,0.1,0.57,0.000254,0.163,0.28300000000000003,82.338,168420,4,1
Hands On,Kanye West Featuring Fred Hammond,https://open.spotify.com/track/7r6aR2f57resC5r93LwMfK,0.514,0.39299999999999996,1,-8.72,0,0.529,0.5579999999999999,0.0,0.282,0.598,78.039,203174,4,1
Jesus Is Lord,Kanye West,https://open.spotify.com/track/7sBgFMWqDWQgrsNSpIBoe8,0.243,0.26,4,-5.876,0,0.0305,0.828,4.03e-05,0.532,0.327,76.61,49293,3,1
INTRO,DaBaby,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,172800,4,1
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.33399999999999996,102.861,190067,4,1
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.9129999999999999,89.911,158040,4,1
Wow.,Post Malone,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11,-7.359,0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,149547,4,1
The Git Up,Blanco Brown,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,0.847,0.6779999999999999,9,-8.635,1,0.109,0.0669,0.0,0.27399999999999997,0.8109999999999999,97.984,200594,4,1
Motivation,Normani,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.8809999999999999,170.918,193837,4,1
Make It Right,BTS Featuring Lauv,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.18899999999999997,0.345,97.551,226321,4,1
Rich As Hell,YoungBoy Never Broke Again,https://open.spotify.com/track/5A6tFAdihqILHJrWuR6wD4,0.8740000000000001,0.647,1,-5.256,1,0.441,0.0382,0.0,0.215,0.228,154.04,215327,4,1
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0,-2.331,1,0.19699999999999998,0.0711,1.14e-06,0.0602,0.763,175.988,287773,4,1
In Control,YoungBoy Never Broke Again,https://open.spotify.com/track/5IdAcHb4cwtexqMlOojWhR,0.643,0.77,5,-4.524,0,0.228,0.13,0.0,0.247,0.863,170.00599999999997,181437,4,1
Callaita,Bad Bunny & Tainy,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,1
Carter Son,YoungBoy Never Broke Again,https://open.spotify.com/track/0QVvkAOstRG26pVYN95CeL,0.619,0.695,10,-4.005,0,0.20600000000000002,0.336,0.0,0.0859,0.361,82.155,163931,4,1
I'll Kill You,Summer Walker Featuring Jhene Aiko,https://open.spotify.com/track/7EkiMl81fUHVwpItgtzI4r,0.679,0.44299999999999995,10,-8.527999999999999,0,0.153,0.42700000000000005,0.0,0.106,0.363,104.04899999999999,179973,4,1
DHL,Frank Ocean,https://open.spotify.com/track/2INhKpUdzh7v0j041gZNsz,0.8190000000000001,0.45799999999999996,4,-10.222999999999999,0,0.16699999999999998,0.5820000000000001,0.17300000000000001,0.128,0.23199999999999998,122.98100000000001,268893,4,1
Boyfriend,Ariana Grande & Social House,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0.4,0.795,10,-3.7310000000000003,0,0.461,0.11900000000000001,0.0,0.159,0.7020000000000001,190.097,186107,4,1
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV,0.861,0.6659999999999999,8,-5.18,0,0.34299999999999997,0.00218,0.0,0.272,0.853,145.041,202625,4,1
Time I'm On,YoungBoy Never Broke Again,https://open.spotify.com/track/6vWzkhoAp1SF4PEJ0iLKYQ,0.732,0.6829999999999999,7,-6.477,1,0.29,0.0567,0.0,0.149,0.583,160.002,192012,4,1
Saint-Tropez,Post Malone,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0,-3.6180000000000003,1,0.0439,0.0545,0.0,0.10400000000000001,0.295,132.113,150867,4,1
Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI,0.773,0.836,9,-2.326,0,0.153,0.28300000000000003,2.1e-05,0.0828,0.49700000000000005,112.01,201271,4,1
Hollywood's Bleeding,Post Malone,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,0.405,0.6459999999999999,4,-3.2060000000000004,0,0.0476,0.331,0.0,0.10300000000000001,0.17,130.218,156267,4,1
Bad Bad Bad,Young Thug Featuring Lil Baby,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,0.9740000000000001,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4,1
If I Can't Have You,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,0.6920000000000001,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,190800,4,1
The London,"Young Thug, J. Cole & Travis Scott",https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,0.7959999999999999,0.586,4,-6.946000000000001,0,0.147,0.0247,0.0,0.132,0.179,97.98100000000001,200107,4,1
Stretch You Out,Summer Walker Featuring A Boogie Wit da Hoodie,https://open.spotify.com/track/4Qxn47gWPSucovKrMyRf1z,0.64,0.519,1,-6.757000000000001,0,0.188,0.25,0.0,0.0883,0.252,103.359,143493,4,1
Body,Summer Walker,https://open.spotify.com/track/7vxLj7MREliG5i5vSnqSVr,0.555,0.507,11,-6.099,0,0.16699999999999998,0.25,0.0,0.28300000000000003,0.33899999999999997,137.875,193840,4,1
Drunk Dialing...LODT,Summer Walker,https://open.spotify.com/track/0pzWCDSuVRX7m95EFOxVa0,0.556,0.43700000000000006,9,-7.194,1,0.17800000000000002,0.604,0.0,0.201,0.11199999999999999,125.662,134440,3,1
Over It,Summer Walker,https://open.spotify.com/track/0csmcZqM3uTKfjxehw0Lw2,0.63,0.43700000000000006,4,-8.113,0,0.125,0.231,0.0,0.0885,0.455,131.996,131107,4,1
Southbound,Carrie Underwood,https://open.spotify.com/track/7qXPZxXn6Xmv1sjh03skiW,0.614,0.884,0,-4.019,1,0.0402,0.00122,0.0,0.077,0.721,100.531,202853,4,1
RAW SHIT,DaBaby Featuring Migos,https://open.spotify.com/track/1CCDIow4pPYyJYzhtTUYz2,0.8740000000000001,0.7140000000000001,5,-4.946000000000001,1,0.233,0.0273,0.0,0.35600000000000004,0.85,130.046,216678,4,1
Potential,Summer Walker,https://open.spotify.com/track/4YNrBVo8fv6qiTNwHLVDai,0.53,0.37,1,-7.416,1,0.040999999999999995,0.5720000000000001,0.0,0.0765,0.29100000000000004,72.732,173120,4,1
Right Back,Khalid Featuring A Boogie Wit da Hoodie,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L,0.7859999999999999,0.428,5,-10.011000000000001,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000,4,1
Die For Me,Post Malone Featuring Future & Halsey,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,0.614,0.66,0,-2.8480000000000003,1,0.0441,0.19,0.0,0.21100000000000002,0.452,145.01,245267,4,1
POP STAR,DaBaby Featuring Kevin Gates,https://open.spotify.com/track/2TsD9kSbgYx5fSNRsoNURE,0.815,0.76,6,-4.632,1,0.331,0.0242,0.0,0.203,0.7290000000000001,81.53699999999999,183145,4,1
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",https://open.spotify.com/track/7rknFhrVDyxzTJkPSf7LoW,0.794,0.79,10,-3.855,0,0.0599,0.14400000000000002,0.0,0.0893,0.5770000000000001,91.984,307547,4,1
Without Me,Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.5329999999999999,136.041,201661,4,1
iPHONE,DaBaby & Nicki Minaj,https://open.spotify.com/track/3GX2hFAekmSduZzcS52OnR,0.733,0.574,1,-6.409,0,0.266,0.243,0.0,0.231,0.305,159.987,191920,4,1
OFF THE RIP,DaBaby,https://open.spotify.com/track/3e39X4Q74yJzsYUEeyf4ws,0.8009999999999999,0.693,0,-4.002,1,0.32299999999999995,0.0104,0.0,0.376,0.602,164.084,115610,4,1
GOSPEL,"DaBaby Featuring Chance The Rapper, Gucci Mane & YK Osiris",https://open.spotify.com/track/0WoAkdHmgPmEXfiBox1flk,0.6759999999999999,0.664,8,-4.435,1,0.34299999999999997,0.0387,0.0,0.0475,0.838,161.86700000000002,214893,4,1
REALLY,DaBaby Featuring Stunna 4 Vegas,https://open.spotify.com/track/7vxGCUPJhe0fXfBkwVPFcP,0.943,0.654,1,-5.175,1,0.27399999999999997,0.0552,0.0,0.0893,0.608,100.09100000000001,139500,4,1
XXL,DaBaby,https://open.spotify.com/track/4LH1gsNA3wUS6QKkGZoJN8,0.914,0.655,6,-5.332999999999999,0,0.294,0.00245,0.0,0.0817,0.705,143.975,153863,4,1
PROLLY HEARD,DaBaby,https://open.spotify.com/track/0O7mJ0noFBLn8MMUJrFaF1,0.884,0.7829999999999999,1,-2.388,1,0.294,0.0744,0.0,0.12,0.929,124.052,143226,4,1
Chicken Noodle Soup,j-hope Featuring Becky G.,https://open.spotify.com/track/6wyr4ReB05D9sJB1Rsmcqo,0.826,0.8170000000000001,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497,4,1
By My Lonely,Kevin Gates,https://open.spotify.com/track/25AEevSO1lu4EKMIP5Sy5p,0.725,0.696,5,-4.947,0,0.040999999999999995,0.0222,1.2e-06,0.10800000000000001,0.44299999999999995,147.014,130612,4,1
On The Road,Post Malone Featuring Meek Mill & Lil Baby,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320,5,1
There He Go,DaBaby,https://open.spotify.com/track/0pegcONe6MuDQRoPCtCBRf,0.836,0.747,1,-3.3680000000000003,0,0.136,0.33899999999999997,0.0,0.0739,0.758,84.435,143296,4,1
The Ones That Didn't Make It Back Home,Justin Moore,https://open.spotify.com/track/6Vmb8Ru0BvjWGozOVGApRd,0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.22399999999999998,0.46799999999999997,137.995,191018,4,1
Adicto,"Tainy, Anuel AA & Ozuna",https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,0.7340000000000001,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4,1
Did It Again,Lil Tecca,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,0.6859999999999999,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.18600000000000003,148.775,116240,4,1
Pop Out,Polo G Featuring Lil Tjay,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4,1
Beer Never Broke My Heart,Luke Combs,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,0.5379999999999999,0.863,1,-4.4830000000000005,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,4,1
Speechless,Dan + Shay,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,0.616,0.43799999999999994,1,-5.968,1,0.0298,0.35600000000000004,0.0,0.24,0.386,135.929,213387,4,1
Knockin' Boots,Luke Bryan,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb,0.7390000000000001,0.682,2,-3.728,1,0.205,0.129,0.0,0.32799999999999996,0.634,131.983,199382,4,1
Behind Barz,Drake,https://open.spotify.com/track/5r7WvQtyPfy1xch5zMgGRp,0.8540000000000001,0.5539999999999999,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121,4,1
A Thousand Bad Times,Post Malone,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,221173,4,1
It's You,Ali Gatie,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,0.732,0.46299999999999997,11,-6.972,0,0.0287,0.374,0.0,0.19399999999999998,0.397,95.971,212607,4,1
Slide Away,Miley Cyrus,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,0.53,0.5379999999999999,5,-6.672000000000001,1,0.0335,0.17,2.83e-06,0.248,0.28800000000000003,148.05100000000002,233654,4,1
Shameless,Camila Cabello,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN,0.377,0.6509999999999999,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,4,1
Queen Of Mean,Sarah Jeffery,https://open.spotify.com/track/4o05DiC0RQ9DNtGJGauwna,0.5429999999999999,0.787,8,-6.52,1,0.24100000000000002,0.248,0.0,0.0778,0.34299999999999997,173.702,189397,4,1
Rearview Town,Jason Aldean,https://open.spotify.com/track/6MeZUtoHhs7TTbrUTtXVnM,0.529,0.8340000000000001,10,-4.936,0,0.0341,0.0349,0.0,0.0913,0.319,141.997,183867,4,1
Staring At The Sun,Post Malone Featuring SZA,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,0.7240000000000001,0.772,6,-4.388999999999999,0,0.184,0.25,0.0,0.308,0.34700000000000003,95.074,168280,4,1
I'm Gonna Be,Post Malone,https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m,0.746,0.5589999999999999,5,-4.008,1,0.0316,0.703,0.0,0.14800000000000002,0.368,117.943,200680,4,1
Mood Swings,A Boogie Wit da Hoodie,https://open.spotify.com/track/0VZe8C7xgAIQC0E0qEVIEh,0.941,0.6759999999999999,4,-5.54,0,0.0936,0.21100000000000002,4.64e-06,0.0986,0.93,120.073,156960,4,1
All To Myself,Dan + Shay,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D,0.6459999999999999,0.7809999999999999,1,-4.6160000000000005,1,0.0313,0.20800000000000002,0.0,0.125,0.565,94.975,169920,4,1
Allergic,Post Malone,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893,4,1
Press,Cardi B,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv,0.888,0.525,1,-5.665,1,0.305,0.028999999999999998,5.68e-06,0.13699999999999998,0.243,133.983,143792,4,1
"1, 2 Many",Luke Combs & Brooks & Dunn,https://open.spotify.com/track/226le7T3p82reYWzsi9Hsz,0.54,0.821,6,-3.7889999999999997,1,0.0873,0.0397,0.0,0.423,0.685,148.798,180907,4,1
"Hey Look Ma, I Made It",Panic! At The Disco,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,0.5770000000000001,0.833,5,-3.3369999999999997,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4,1
Myself,Post Malone,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,0.47600000000000003,0.701,0,-4.234,1,0.0349,0.102,0.0,0.242,0.405,163.882,158120,4,1
I Know,Post Malone,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,0.6659999999999999,0.603,1,-5.671,1,0.0763,0.49700000000000005,0.0,0.11199999999999999,0.262,102.94,141413,4,1
Internet,Post Malone,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI,0.469,0.489,0,-6.071000000000001,1,0.0314,0.841,0.0,0.10300000000000001,0.201,74.013,123387,4,1
Buy My Own Drinks,Runaway June,https://open.spotify.com/track/3WBY2lhKzkxaG5bNscQrOG,0.6859999999999999,0.9,5,-4.406000000000001,1,0.0614,0.068,0.0,0.0985,0.9620000000000001,155.963,206293,4,1
Easier,5 Seconds Of Summer,https://open.spotify.com/track/2bjUEg4jBtKBlPdNrTAppI,0.562,0.46,5,-4.173,1,0.259,0.47600000000000003,0.0,0.107,0.623,176.055,158099,4,1
Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,0.883,0.525,2,-8.054,0,0.0633,0.18899999999999997,0.0,0.0971,0.312,99.978,174100,4,1
Go Loko,"YG, Tyga & Jon Z",https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,0.88,0.67,2,-5.1770000000000005,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4,1
Doin' Time,Lana Del Rey,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX,0.649,0.5379999999999999,7,-11.196,0,0.0519,0.37200000000000005,0.00632,0.0951,0.496,144.97899999999998,202193,4,1
7 Rings,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732000000000001,0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,178627,4,1
Whiskey Glasses,Morgan Wallen,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.7070000000000001,149.959,234347,4,1
God's Country,Blake Shelton,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K,0.5379999999999999,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.11800000000000001,0.217,139.984,205107,4,1
Shotta Flow,NLE Choppa,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,0.888,0.43,9,-6.728,1,0.588,0.0786,1.58e-06,0.132,0.45,120.088,160013,4,1
ME!,Taylor Swift Featuring Brendon Urie,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.11800000000000001,0.728,182.162,193000,4,1
Babushka Boi,A$AP Rocky,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7,0.897,0.743,10,-5.446000000000001,0,0.222,0.304,4.44e-05,0.13699999999999998,0.905,134.97899999999998,187105,4,1
Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.7020000000000001,9,-5.707000000000001,1,0.157,0.11699999999999999,2.0600000000000003e-05,0.105,0.564,169.99400000000003,178427,4,1
I Forgot That You Existed,Taylor Swift,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4,1
Call You Mine,The Chainsmokers & Bebe Rexha,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,217640,4,1
Out Of Luck,Lil Tecca,https://open.spotify.com/track/1ipyiYqvds0wcaFDTW6N4X,0.563,0.624,8,-8.271,1,0.287,0.0439,0.0,0.111,0.337,152.06799999999998,163267,4,1
Shots,Lil Tecca,https://open.spotify.com/track/6eSU1exzDvBEXmBRxspeh5,0.8290000000000001,0.5820000000000001,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.02799999999999,109373,4,1
Juice,Lizzo,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4,1
